id,lead_id,unit_value,unit_location,expected_value,actual_value,date_of_reservation,reservation_update_date,date_of_contraction,property_type_id,area_id,compound_id,sale_category,years_of_payment,property_type
645,14103,2075700.0,6th October,,,2020-11-01 00:00:00,,2020-11-10 00:00:00,21,,,,,Apartment
6383,140339,5870000.0,New Cairo,6000000.0,5870000.0,2023-03-21 00:00:00,2023-03-21 00:00:00,2023-03-29 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
1535,61315,2080488.0,New Capital City,,,2021-12-12 00:00:00,,2021-12-15 00:00:00,21,9.0,388.0,Primary,,Apartment
7572,111962,20534754.0,New Cairo,,20534754.0,2023-06-14 00:00:00,,2023-06-22 00:00:00,1,2.0,477.0,Nawy Now,7.0,Villa
6690,192384,12994167.0,New Cairo,,12994167.0,2023-04-13 00:00:00,,2023-04-13 00:00:00,1,2.0,186.0,Primary,8.0,Villa
671,20932,9691000.0,6th October,,,2020-02-04 00:00:00,,2020-02-19 00:00:00,1,1.0,258.0,,,Villa
755,30641,11115000.0,6th October,,,2021-03-16 00:00:00,,2021-03-24 00:00:00,1,1.0,163.0,Primary,,Villa
1630,68652,500000.0,El Gouna,500000.0,,2022-01-27 00:00:00,,2022-01-27 00:00:00,1,5.0,116.0,Primary,,Villa
1585,65346,6750000.0,6th October,,,2022-01-18 00:00:00,,2022-02-23 00:00:00,1,1.0,223.0,Primary,,Villa
1658,63444,4272274.0,New Cairo,,,2021-12-20 00:00:00,,2022-02-03 00:00:00,1,2.0,147.0,Primary,,Villa
1668,63445,4428103.0,New Cairo,,,2021-12-28 00:00:00,,2022-02-07 00:00:00,1,2.0,147.0,Primary,,Villa
6373,195003,25213000.0,El Sheikh Zayed,,25213000.0,2023-03-01 00:00:00,2023-03-09 00:00:00,2023-03-16 00:00:00,1,26.0,877.0,Primary,8.0,Villa
1958,76230,6330000.0,6th October,,,2022-03-23 00:00:00,,2022-05-16 00:00:00,1,1.0,223.0,Primary,,Villa
1959,76230,6330000.0,6th October,,,2022-03-23 00:00:00,,2022-05-16 00:00:00,1,1.0,223.0,Primary,,Villa
2126,76323,3890736.0,New Cairo,,,2022-04-17 00:00:00,,2022-04-17 00:00:00,1,2.0,147.0,Primary,,Villa
3483,84433,9867600.0,6th of October City,9900000.0,9867600.0,2022-11-03 00:00:00,2022-11-03 00:00:00,2022-12-14 00:00:00,1,1.0,223.0,Primary,10.0,Villa
7808,19223,10849995.0,North Coast,9000000.0,,2023-08-30 00:00:00,2023-08-31 08:56:00,2023-12-20 00:00:00,5,3.0,989.0,Primary,8.0,Chalet
2405,99754,2166222.0,New Capital City,,,2022-03-23 00:00:00,,2022-06-01 00:00:00,21,9.0,389.0,Primary,,Apartment
4046,169567,36553000.0,New Cairo,36000000.0,36553000.0,2023-01-12 00:00:00,2023-01-12 00:00:00,2023-01-15 00:00:00,1,2.0,345.0,Primary,8.0,Villa
2406,99754,2166333.0,New Capital City,,,2022-03-23 00:00:00,,2022-06-02 00:00:00,21,9.0,181.0,Primary,,Apartment
941,44741,2614000.0,El Shorouk,,,2021-08-07 00:00:00,,2021-08-19 00:00:00,21,8.0,219.0,Primary,,Apartment
7047,221862,4720000.0,Somabay,,4720000.0,2023-05-18 00:00:00,2023-05-18 00:00:00,2023-05-30 00:00:00,21,6.0,136.0,Primary,5.0,Apartment
945,41033,2695948.0,6th October,,,2021-08-10 00:00:00,,2021-10-20 00:00:00,21,1.0,223.0,Primary,,Apartment
6707,208426,3448160.0,Mostakbal City,3500000.0,3448160.0,2023-04-18 00:00:00,2023-04-19 00:00:00,2023-05-02 00:00:00,21,10.0,196.0,Primary,8.0,Apartment
1583,66702,1159000.0,Mostakbal City,,,2022-01-18 00:00:00,,2022-01-18 00:00:00,21,10.0,202.0,Primary,,Apartment
3937,130096,23470000.0,New Cairo,,23470000.0,2022-12-29 00:00:00,,2023-01-02 00:00:00,1,2.0,345.0,Primary,6.0,Villa
4386,179600,8616770.0,New Cairo,9000000.0,8616770.0,2023-01-29 00:00:00,,2023-02-09 00:00:00,1,2.0,147.0,Primary,8.0,Villa
3050,125941,5487000.0,El Sheikh Zayed,,5487000.0,2022-09-11 00:00:00,,2022-09-11 00:00:00,1,26.0,792.0,Primary,,Villa
4085,173628,8983700.0,6th of October City,8983700.0,8983700.0,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-22 00:00:00,1,1.0,223.0,Primary,10.0,Villa
2152,74909,2940000.0,North Coast,2500000.0,,2022-05-23 00:00:00,,,5,3.0,692.0,,,Chalet
955,38142,3325140.0,Mostakbal City,,,2021-08-11 00:00:00,,2021-08-25 00:00:00,21,10.0,142.0,Primary,,Apartment
2415,100007,7855304.0,North Coast,,,2022-05-29 00:00:00,,2022-06-02 00:00:00,21,3.0,294.0,Primary,,Apartment
9070,61,8482000.0,Mostakbal City,,8482000.0,2023-09-20 00:00:00,,2023-10-02 00:00:00,21,10.0,202.0,Primary,7.0,Apartment
1885,68875,2476000.0,New Cairo,,,2022-03-13 00:00:00,,2022-04-07 00:00:00,21,2.0,345.0,Primary,,Apartment
709,29433,4245000.0,6th October,,,2021-01-27 00:00:00,,2021-02-15 00:00:00,21,1.0,258.0,Primary,,Apartment
1635,58330,975665.0,6th October,,,2022-01-29 00:00:00,,2022-02-08 00:00:00,21,1.0,653.0,Primary,,Apartment
397,9935,2230620.0,,,,2019-03-03 00:00:00,,2019-03-07 00:00:00,21,,,,,Apartment
7495,232340,2245000.0,New Capital City,2245000.0,2245000.0,2023-06-21 00:00:00,,2023-07-24 00:00:00,21,9.0,372.0,Primary,3.0,Apartment
7208,224774,5222000.0,6th of October City,5000000.0,5222000.0,2023-06-07 00:00:00,2023-06-07 00:00:00,2023-06-12 00:00:00,21,1.0,258.0,Primary,8.0,Apartment
972,46719,1900000.0,New Cairo,,,2021-08-24 00:00:00,,2021-09-19 00:00:00,21,2.0,195.0,Primary,,Apartment
2054,30700,2220569.0,6th October,,,2022-04-05 00:00:00,,2022-04-05 00:00:00,21,1.0,422.0,Primary,,Apartment
7386,217931,1920000.0,North Coast,,1920000.0,2023-06-06 00:00:00,2023-06-06 00:00:00,2023-06-11 00:00:00,21,3.0,956.0,Primary,6.0,Apartment
7404,222115,5172000.0,6th of October City,5172000.0,5172000.0,2023-06-03 00:00:00,,2023-06-11 00:00:00,21,1.0,437.0,Primary,8.0,Apartment
2375,71771,4478000.0,North Coast,,,2022-05-25 00:00:00,,2022-05-26 00:00:00,5,3.0,510.0,Primary,,Chalet
1749,12261,2972000.0,New Cairo,,,2022-02-21 00:00:00,,2022-02-22 00:00:00,21,2.0,345.0,Primary,,Apartment
2999,67349,4834000.0,El Shorouk,,,2022-03-29 00:00:00,,2022-09-04 00:00:00,21,8.0,219.0,Primary,,Apartment
1577,63281,3330000.0,New Cairo,,,2022-01-01 00:00:00,,2022-01-17 00:00:00,21,2.0,207.0,Primary,,Apartment
1220,49913,3091826.0,6th October,,,2021-10-14 00:00:00,,2021-10-20 00:00:00,21,1.0,223.0,Primary,,Apartment
8039,268586,4750000.0,Ain Sokhna,4750000.0,,2023-08-10 00:00:00,,2023-08-11 00:00:00,5,4.0,392.0,Primary,7.0,Chalet
7948,252428,2637650.0,Ain Sokhna,,2637650.0,2023-07-31 00:00:00,,2023-07-31 00:00:00,5,4.0,87.0,Resale Buyer,0.0,Chalet
3036,126039,7300000.0,North Coast,,,2022-09-08 00:00:00,,2022-09-08 00:00:00,5,3.0,530.0,Primary,,Chalet
8652,139847,3960000.0,Ain Sokhna,3800000.0,,2023-10-17 00:00:00,,2023-10-18 00:00:00,5,4.0,87.0,Primary,8.0,Chalet
10665,361663,16000000.0,New Cairo,16192000.0,,2023-12-12 00:00:00,,2023-12-13 00:00:00,10,2.0,506.0,Developer Commercial Sale,2.0,Retail
3337,110907,2200000.0,Ain Sokhna,2200000.0,2200000.0,2022-10-11 00:00:00,,2022-10-18 00:00:00,5,4.0,87.0,Primary,,Chalet
10570,176561,,El Sheikh Zayed,10000000.0,,,,,10,26.0,1065.0,,,Retail
2238,91800,3403800.0,North Coast,3000000.0,3403800.0,2022-05-23 00:00:00,,2022-09-22 00:00:00,5,3.0,692.0,Primary,,Chalet
10648,72973,16020014.0,Mostakbal City,,16020014.0,2023-12-03 00:00:00,,2023-12-11 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
7759,255851,3817000.0,North Coast,3817000.0,3817000.0,2023-07-17 00:00:00,,2023-07-31 00:00:00,5,3.0,505.0,Primary,8.0,Chalet
2768,118526,1081537.0,New Capital City,1081537.0,,2022-08-15 00:00:00,,2022-08-15 00:00:00,8,9.0,601.0,Primary,,Office
8904,67543,9427632.0,Mostakbal City,12000000.0,,2023-10-26 00:00:00,2023-10-29 19:09:00,2023-12-14 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
6353,61334,7440000.0,North Coast,,7440000.0,2023-02-18 00:00:00,,2023-03-07 00:00:00,5,3.0,17.0,Primary,0.0,Chalet
6443,183771,2870000.0,Somabay,,2870000.0,2023-03-16 00:00:00,2023-03-16 00:00:00,2023-03-30 00:00:00,5,6.0,126.0,Primary,5.0,Chalet
7210,205120,5636232.0,North Coast,4000000.0,5636232.0,2023-05-31 00:00:00,2023-06-01 00:00:00,2023-08-16 00:00:00,5,3.0,929.0,Primary,6.0,Chalet
8215,115751,5859286.0,Ain Sokhna,,5859286.0,2023-08-10 00:00:00,2023-08-14 00:00:00,2023-08-14 00:00:00,5,4.0,191.0,Primary,6.0,Chalet
8747,295030,6044418.0,North Coast,6000000.0,,2023-09-19 00:00:00,2023-09-19 08:45:00,2023-10-12 00:00:00,5,3.0,935.0,Primary,8.0,Chalet
1651,50856,2964986.0,New Cairo,,,2022-01-31 00:00:00,,2022-02-01 00:00:00,21,2.0,195.0,Primary,,Apartment
6787,213121,3620000.0,Ain Sokhna,,3620000.0,2023-05-01 00:00:00,2023-05-01 00:00:00,2023-05-07 00:00:00,5,4.0,87.0,Primary,8.0,Chalet
1770,67571,1429000.0,Mostakbal City,1479000.0,,2022-03-12 00:00:00,,2022-03-22 00:00:00,21,10.0,202.0,Primary,,Apartment
8220,274986,1535000.0,New Capital City,1300000.0,,2023-08-14 00:00:00,,2023-10-03 00:00:00,8,9.0,1014.0,Developer Commercial Sale,7.0,Office
7675,252112,4273729.0,North Coast,4273000.0,,2023-07-25 00:00:00,,2023-08-06 00:00:00,5,3.0,935.0,Primary,7.0,Chalet
1511,65185,2030000.0,Ain Sokhna,2030000.0,,2022-01-04 00:00:00,,2022-03-22 00:00:00,5,4.0,87.0,Primary,,Chalet
7104,192384,3900000.0,Ain Sokhna,,3900000.0,2023-05-21 00:00:00,,2023-05-21 00:00:00,5,4.0,90.0,Primary,8.0,Chalet
3702,158402,3571000.0,Ain Sokhna,,3571000.0,2022-12-07 00:00:00,2022-12-08 00:00:00,2022-12-14 00:00:00,5,4.0,90.0,Primary,8.0,Chalet
3213,136699,3555000.0,North Coast,3555000.0,3555000.0,2022-09-26 00:00:00,2022-10-04 00:00:00,2023-03-30 00:00:00,5,3.0,757.0,Primary,8.0,Chalet
7425,10395,5090000.0,Ain Sokhna,5000000.0,5090000.0,2023-06-12 00:00:00,2023-06-12 00:00:00,2023-07-06 00:00:00,5,4.0,87.0,Primary,8.0,Chalet
3756,106850,3467000.0,North Coast,,3467000.0,2022-12-15 00:00:00,2022-12-15 00:00:00,2022-12-28 00:00:00,5,3.0,505.0,Primary,8.0,Chalet
3031,126900,5676000.0,North Coast,,,2022-09-07 00:00:00,2022-09-07 00:00:00,2022-09-08 00:00:00,5,3.0,752.0,Primary,,Chalet
4540,178462,8800000.0,North Coast,,8800000.0,2023-01-31 00:00:00,2023-01-31 00:00:00,2023-02-08 00:00:00,5,3.0,530.0,Primary,6.0,Chalet
2887,89049,5400000.0,North Coast,,5400000.0,2022-08-20 00:00:00,2022-08-21 00:00:00,2023-01-09 00:00:00,5,3.0,238.0,Primary,9.0,Chalet
1946,71761,3843000.0,New Cairo,,,2022-03-22 00:00:00,,2022-03-22 00:00:00,21,2.0,186.0,Primary,,Apartment
2003,61961,2060000.0,6th October,2000000.0,,2022-04-19 00:00:00,,2022-05-11 00:00:00,21,1.0,422.0,Primary,,Apartment
4775,179311,7900000.0,North Coast,,7900000.0,2023-02-06 00:00:00,2023-02-07 00:00:00,2023-02-13 00:00:00,5,3.0,530.0,Primary,6.0,Chalet
4146,164183,11487000.0,New Cairo,,11487000.0,2023-01-17 00:00:00,2023-01-17 00:00:00,2023-02-02 00:00:00,5,2.0,345.0,Primary,8.0,Chalet
2651,113076,2901000.0,North Coast,2700000.0,,2022-08-10 00:00:00,2022-08-10 00:00:00,2022-08-24 00:00:00,5,3.0,752.0,Primary,,Chalet
2400,98060,17500053.0,New Cairo,,,2022-05-31 00:00:00,,2022-06-27 00:00:00,10,2.0,337.0,Primary,,Retail
7859,259355,20717750.0,New Cairo,20000000.0,20717750.0,2023-07-24 00:00:00,,2023-07-25 00:00:00,10,2.0,928.0,Developer Commercial Sale,4.0,Retail
8023,259355,22656058.0,New Cairo,,22656058.0,2023-08-05 00:00:00,,2023-08-06 00:00:00,10,2.0,957.0,Developer Commercial Sale,5.0,Retail
2790,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
2795,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
3251,97736,10653000.0,New Capital City,,10653000.0,2022-09-29 00:00:00,,2022-09-29 00:00:00,10,9.0,807.0,Primary,,Retail
3502,145565,12486500.0,New Cairo,2400000.0,12486500.0,2022-12-03 00:00:00,,2022-12-03 00:00:00,10,2.0,371.0,Primary,6.0,Retail
3659,150795,5472765.0,New Capital City,6500000.0,5472765.0,2022-12-10 00:00:00,,2022-12-10 00:00:00,10,9.0,481.0,Primary,8.0,Retail
6523,170080,5980000.0,New Capital City,5900000.0,5980000.0,2023-04-30 00:00:00,,2023-04-30 00:00:00,10,9.0,514.0,Developer Commercial Sale,6.0,Retail
2796,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
5305,26232,4680000.0,New Capital City,5000000.0,4680000.0,2023-02-20 00:00:00,,2023-02-23 00:00:00,10,9.0,501.0,Primary,5.0,Retail
2792,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
2791,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
6956,183240,33600000.0,New Cairo,,67200000.0,2023-04-02 00:00:00,,2023-05-09 00:00:00,10,2.0,658.0,Developer Commercial Sale,6.0,Retail
7588,110533,14586775.0,New Cairo,,14586775.0,2023-06-25 00:00:00,,2023-06-25 00:00:00,10,2.0,957.0,Developer Commercial Sale,7.0,Retail
2793,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
2794,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
2797,63468,3612840.0,New Capital City,,,2022-08-09 00:00:00,,2022-08-09 00:00:00,10,9.0,772.0,Primary,,Retail
3686,150495,6160000.0,New Cairo,,6160000.0,2022-12-05 00:00:00,,2022-12-05 00:00:00,10,2.0,838.0,Primary,6.0,Retail
3793,164937,9600000.0,New Cairo,9500000.0,9600000.0,2022-12-19 00:00:00,,2022-12-19 00:00:00,10,2.0,838.0,Primary,5.0,Retail
2138,83073,3675000.0,6th October,,,2022-04-19 00:00:00,,2022-04-28 00:00:00,3,1.0,422.0,Primary,,Duplex
2446,99188,6156833.0,New Cairo,,,2022-06-08 00:00:00,,2022-07-03 00:00:00,3,2.0,195.0,Primary,,Duplex
2862,123183,5745179.0,New Cairo,,5745179.0,2022-08-17 00:00:00,2022-08-17 00:00:00,2022-09-14 00:00:00,3,2.0,537.0,Primary,,Duplex
3064,132329,4875106.0,6th October,4875106.0,4875106.0,2022-09-13 00:00:00,,2022-09-13 00:00:00,3,1.0,422.0,Primary,,Duplex
3531,148666,7610350.0,New Cairo,,7610350.0,2022-11-09 00:00:00,2022-11-10 00:00:00,2022-11-15 00:00:00,3,2.0,655.0,Primary,8.0,Duplex
1500,18460,3096719.0,6th October,,,2021-12-25 00:00:00,,2021-12-25 00:00:00,3,1.0,422.0,Primary,,Duplex
1793,68639,4322921.0,New Cairo,,,2022-03-04 00:00:00,,2022-03-06 00:00:00,3,2.0,195.0,Primary,,Duplex
3606,150495,1043942.0,New Capital City,1043942.0,1043942.0,2022-11-21 00:00:00,,2022-12-15 00:00:00,8,9.0,271.0,Primary,10.0,Office
7635,206911,9492775.0,El Sheikh Zayed,9337000.0,9492775.0,2023-07-07 00:00:00,,2023-07-13 00:00:00,13,26.0,29.0,Developer Commercial Sale,8.0,Clinic
9477,266977,7216429.0,New Cairo,7216429.0,,2023-10-22 00:00:00,2023-11-07 20:06:00,2023-11-15 00:00:00,13,2.0,844.0,Developer Commercial Sale,6.0,Clinic
8782,139847,4241160.0,6th of October City,,4241160.0,2023-09-17 00:00:00,,2023-09-19 00:00:00,13,1.0,715.0,Developer Commercial Sale,8.0,Clinic
3061,132139,2465100.0,6th October,2465000.0,2465100.0,2022-09-15 00:00:00,2022-09-13 00:00:00,2022-09-15 00:00:00,13,1.0,274.0,Primary,,Clinic
3078,123183,5835875.0,New Cairo,5835875.0,5835875.0,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-11-02 00:00:00,13,2.0,57.0,Primary,,Clinic
3190,84261,3665700.0,6th October,3600000.0,3665700.0,2022-10-26 00:00:00,,2022-12-01 00:00:00,13,1.0,274.0,Primary,6.0,Clinic
3489,145799,2473073.0,El Sheikh Zayed,,4946147.0,2022-10-31 00:00:00,2022-10-31 00:00:00,2022-11-21 00:00:00,13,26.0,813.0,Developer Commercial Sale,7.0,Clinic
3608,145799,2473073.0,El Sheikh Zayed,,4946147.0,2022-10-31 00:00:00,2022-10-31 00:00:00,2022-11-21 00:00:00,13,26.0,813.0,Developer Commercial Sale,7.0,Clinic
6521,182527,2800000.0,6th of October City,2800000.0,2800000.0,2023-03-26 00:00:00,,2023-05-14 00:00:00,13,1.0,715.0,Developer Commercial Sale,7.0,Clinic
8038,19538,1243000.0,New Capital City,,1243000.0,2023-08-07 00:00:00,2023-08-07 00:00:00,2023-08-14 00:00:00,13,9.0,1014.0,Primary,5.0,Clinic
7530,93009,6694173.0,El Sheikh Zayed,,6694173.0,2023-06-20 00:00:00,,2023-06-20 00:00:00,13,26.0,931.0,Developer Commercial Sale,8.0,Clinic
3453,32905,2432000.0,6th of October City,2432000.0,2432000.0,2022-10-27 00:00:00,2022-10-28 00:00:00,2022-11-14 00:00:00,13,1.0,715.0,Primary,7.0,Clinic
8515,293182,26935700.0,El Sheikh Zayed,,26935700.0,2023-09-04 00:00:00,,2023-09-04 00:00:00,20,26.0,274.0,Primary,6.0,Serviced Apartment
1801,55664,4100000.0,New Cairo,,,2022-03-04 00:00:00,,2022-05-16 00:00:00,21,2.0,195.0,Primary,,Apartment
7254,164183,9292506.0,New Cairo,,9292506.0,2023-05-28 00:00:00,,2023-05-28 00:00:00,21,2.0,925.0,Nawy Now,3.0,Apartment
1937,72067,2627000.0,Mostakbal City,,,2022-03-20 00:00:00,,2022-03-22 00:00:00,21,10.0,202.0,Primary,,Apartment
6374,194125,3398060.0,6th of October City,,3398060.0,2023-03-09 00:00:00,,2023-03-09 00:00:00,21,1.0,254.0,Primary,9.0,Apartment
6904,192599,6079669.0,New Cairo,5800000.0,6079669.0,2023-05-13 00:00:00,2023-05-13 00:00:00,2023-05-21 00:00:00,21,2.0,195.0,Primary,9.0,Apartment
748,30225,6307280.0,El Shorouk,,,2021-03-04 00:00:00,,2021-03-18 00:00:00,3,8.0,219.0,Primary,,Duplex
698,29842,2968254.0,New Cairo,,,2021-01-13 00:00:00,,2021-01-17 00:00:00,3,2.0,147.0,Primary,,Duplex
697,29841,2968254.0,New Cairo,,,2021-01-13 00:00:00,,2021-01-17 00:00:00,3,2.0,147.0,Primary,,Duplex
495,19764,6941000.0,,,,2019-11-24 00:00:00,,2019-11-27 00:00:00,3,,,,,Duplex
10875,308,11156709.0,,,11156709.0,,,2023-12-20 15:22:00,3,10.0,996.0,Primary,5.0,Duplex
10876,308,11648107.0,,,11648107.0,,,2023-12-20 15:25:00,3,10.0,996.0,Primary,5.0,Duplex
10877,308,11156709.0,,,11156709.0,,,2023-12-20 15:28:00,3,10.0,996.0,Primary,5.0,Duplex
10879,308,11602844.0,,,11602844.0,,,2023-12-20 15:34:00,3,10.0,996.0,Primary,8.0,Duplex
10165,84861,,Mostakbal City,1300000.0,,,,,7,10.0,1059.0,,,Townhouse
10264,208,10810802.0,,,10810802.0,,,2023-11-23 13:41:00,3,10.0,996.0,Primary,8.0,Duplex
993,47032,5219292.0,New Cairo,,,2021-09-02 00:00:00,,2021-09-02 00:00:00,3,2.0,,Primary,,Duplex
10823,311572,13440000.0,6th of October City,13440000.0,,2023-12-20 00:00:00,,2023-12-21 00:00:00,3,1.0,258.0,Primary,7.0,Duplex
6560,192384,9800000.0,Mostakbal City,,9800000.0,2023-01-29 00:00:00,,2023-01-29 00:00:00,7,10.0,217.0,Primary,9.0,Townhouse
6092,192384,10200000.0,Mostakbal City,,10200000.0,2023-03-02 00:00:00,,2023-03-02 00:00:00,7,10.0,217.0,Primary,9.0,Townhouse
10166,84861,,Mostakbal City,13000000.0,,,,,7,10.0,1059.0,,,Townhouse
10139,177,12444086.0,,,12444086.0,,,2023-11-19 15:18:00,3,10.0,996.0,Primary,8.0,Duplex
10686,272,20917000.0,,,20917000.0,,,2023-12-12 14:44:00,4,26.0,877.0,Primary,7.0,Penthouse
2731,118137,65216250.0,El Gouna,,65216250.0,2022-07-31 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,4,5.0,313.0,Resale Buyer,,Penthouse
526,19389,3617000.0,,,,2019-10-24 00:00:00,,2019-11-04 00:00:00,4,,,,,Penthouse
499,2578,1023000.0,,,,2018-02-08 00:00:00,,2018-02-08 00:00:00,9,,,,,Studio
10226,67255,,6th of October City,12000000.0,,,,,7,1.0,1061.0,,,Townhouse
2326,95187,10260020.0,New Cairo,,,2022-05-22 00:00:00,,2022-05-23 00:00:00,7,2.0,,Primary,,Townhouse
10076,267920,,Mostakbal City,12000000.0,,,,,7,10.0,1059.0,,,Townhouse
10093,139847,,Mostakbal City,1290000.0,,,,,7,10.0,1059.0,,,Townhouse
10024,77959,,6th of October City,11100000.0,,,,,7,1.0,1061.0,,,Townhouse
10805,296,16604874.0,,,16604874.0,,,2023-12-18 15:46:00,7,3.0,989.0,Primary,8.0,Townhouse
3387,141838,4300000.0,New Cairo,,4300000.0,2022-10-19 00:00:00,2022-10-19 00:00:00,2022-11-01 00:00:00,7,2.0,806.0,Primary,,Townhouse
5805,177364,8064937.0,6th of October City,,8064937.0,2023-02-23 00:00:00,,2023-02-23 00:00:00,7,1.0,897.0,Nawy Now,6.0,Townhouse
928,41955,7126893.0,El Gouna,,,2021-08-04 00:00:00,,2021-08-04 00:00:00,7,5.0,248.0,,,Townhouse
8461,179311,12053245.0,North Coast,,12053245.0,2023-08-30 00:00:00,2023-08-30 21:16:00,2023-12-16 00:00:00,7,3.0,989.0,Primary,8.0,Townhouse
2374,94852,10849699.0,Madinaty,,,2022-05-25 00:00:00,,2022-06-09 00:00:00,6,28.0,624.0,Nawy Now,,Twinhouse
7331,75913,12836000.0,North Coast,,12836000.0,2023-05-31 00:00:00,2023-06-01 00:00:00,2023-12-10 00:00:00,6,3.0,927.0,Primary,8.0,Twinhouse
536,2265,2858529.0,,,,2018-02-08 00:00:00,,2018-02-08 00:00:00,6,,,,,Twinhouse
494,18207,17040892.0,,,,2019-09-07 00:00:00,,2019-11-02 00:00:00,1,,,,,Villa
2694,114299,16087815.0,New Cairo,16087815.0,16087815.0,2022-07-27 00:00:00,,2022-11-01 00:00:00,1,2.0,780.0,Nawy Now,,Villa
10946,128483,,New Cairo,35000000.0,,,,,1,2.0,1077.0,,,Villa
8778,293804,35513386.0,Mostakbal City,4000000.0,,2023-10-30 00:00:00,2023-10-31 12:58:00,2023-11-16 00:00:00,1,10.0,996.0,Primary,8.0,Villa
10867,242808,22530000.0,6th of October City,,45060000.0,2023-12-18 00:00:00,,2023-12-20 00:00:00,1,1.0,166.0,Primary,7.5,Villa
10868,242808,45060000.0,6th of October City,,45060000.0,2023-12-18 00:00:00,,2023-12-20 00:00:00,1,1.0,166.0,Primary,7.5,Villa
3366,141838,12100000.0,New Cairo,,12100000.0,2022-10-16 00:00:00,2022-10-17 00:00:00,2022-10-16 00:00:00,1,2.0,806.0,Primary,,Villa
10206,198,10718240.0,,,10718240.0,,,2023-11-21 14:23:00,1,10.0,996.0,Primary,8.0,Villa
602,26788,6904000.0,Bay 7,,,2020-09-04 00:00:00,,2020-09-06 00:00:00,1,,,,,Villa
421,16303,6700000.0,,,,2019-08-18 00:00:00,,2019-08-27 00:00:00,1,,,,,Villa
587,24783,24350000.0,Kattameya Creeks,,,2020-06-20 00:00:00,,2020-07-09 00:00:00,1,,,,,Villa
7858,226238,18205969.0,New Cairo,19000000.0,,2023-08-01 00:00:00,,2023-08-01 00:00:00,1,2.0,399.0,Primary,8.0,Villa
10207,198,12582929.0,,,12582929.0,,,2023-11-21 14:29:00,1,10.0,996.0,Primary,8.0,Villa
363,1550,15125000.0,,,,2017-06-18 00:00:00,,2017-06-18 00:00:00,1,,,,,Villa
625,20932,9752000.0,O West,,,2020-02-04 00:00:00,,2020-02-19 00:00:00,1,,,,,Villa
10069,335638,,El Sheikh Zayed,9000000.0,,,,,10,26.0,1065.0,,,Retail
10367,310033,7204785.0,Mostakbal City,6500000.0,14409570.0,2023-10-26 00:00:00,2023-10-29 11:14:00,2023-11-29 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
10647,72973,12292944.0,Mostakbal City,,12292944.0,2023-12-03 00:00:00,,2023-12-11 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
1765,12889,4861000.0,New Cairo,4861000.0,,2022-03-10 00:00:00,,2022-03-10 00:00:00,3,2.0,,Primary,,Duplex
8902,67543,9419577.0,Mostakbal City,9000000.0,,2023-10-26 00:00:00,2023-10-29 19:08:00,2023-12-14 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
9721,323644,9987922.0,Mostakbal City,10295046.0,,2023-10-31 00:00:00,2023-11-02 09:18:00,2023-11-21 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
9411,310033,7204785.0,Mostakbal City,6500000.0,14409570.0,2023-10-26 00:00:00,2023-10-29 11:14:00,2023-11-29 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
9275,217452,10417895.0,Mostakbal City,5000000.0,,2023-10-30 00:00:00,2023-11-01 19:19:00,2023-12-03 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
9607,324105,11999972.0,Mostakbal City,11999972.0,,2023-10-26 00:00:00,2023-10-29 06:36:00,2023-12-13 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
8943,298474,11398094.0,Mostakbal City,6000000.0,,2023-10-30 00:00:00,2023-11-01 09:55:00,2023-11-19 00:00:00,3,10.0,996.0,Primary,8.0,Duplex
10654,360640,7855847.0,New Capital City,7856550.0,,2023-12-13 00:00:00,2023-12-13 14:38:00,2023-12-17 00:00:00,10,9.0,471.0,Developer Commercial Sale,7.0,Retail
